@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary {'Number of leaves: 64\nSize of the tree: 127\n','Number of leaves: 67\nSize of the tree: 133\n','Number of leaves: 60\nSize of the tree: 119\n','Number of leaves: 65\nSize of the tree: 129\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 63\nSize of the tree: 125\n','Number of leaves: 62\nSize of the tree: 123\n','Number of leaves: 61\nSize of the tree: 121\n','Number of leaves: 66\nSize of the tree: 131\n','Number of leaves: 68\nSize of the tree: 135\n','Number of leaves: 56\nSize of the tree: 111\n','Number of leaves: 70\nSize of the tree: 139\n','Number of leaves: 72\nSize of the tree: 143\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 45\nSize of the tree: 89\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 43\nSize of the tree: 85\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 50\nSize of the tree: 99\n','Number of rules: 52\n','Number of rules: 44\n','Number of rules: 49\n','Number of rules: 48\n','Number of rules: 45\n','Number of rules: 51\n','Number of rules: 42\n','Number of rules: 46\n','Number of rules: 47\n','Number of rules: 50\n','Number of rules: 53\n','Number of rules: 39\n','Number of rules: 43\n','Number of rules: 54\n','Number of rules: 30\n','Number of rules: 28\n','Number of rules: 29\n','Number of rules: 25\n','Number of rules: 26\n','Number of rules: 32\n','Number of rules: 31\n','Number of rules: 33\n','Number of rules: 35\n','Number of rules: 27\n','Number of rules: 37\n','Number of rules: 36\n','Number of rules: 34\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,21,16,0,56.756757,43.243243,0,0.43619,0.172746,0.365582,56.032323,93.227065,80.760991,5404.5314,-5323.770409,2.182729,146.068416,-143.885687,39.755278,1.074467,1803.530765,0.7,7,0.222222,6,0.777778,21,0.3,3,0.538462,0.7,0.608696,0.798148,0.567568,0.128067,0.871933,0.432432,0.583754,0.567568,0.569918,0.826106,0.003,0,0,0,34748,61705,9805,'Number of leaves: 63\nSize of the tree: 125\n',125,63,63
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,22,16,0,57.894737,42.105263,0,0.467601,0.183191,0.38164,59.285579,97.074868,84.126176,10760.227881,-10676.101705,2.213847,283.163892,-280.950045,43.316347,1.139904,1968.08248,0.454545,5,0.037037,1,0.962963,26,0.545455,6,0.833333,0.454545,0.588235,0.718855,0.578947,0.106163,0.893837,0.421053,0.669629,0.578947,0.586758,0.755392,0.004,0,0,0,33786,61532,9978,'Number of leaves: 61\nSize of the tree: 121\n',121,61,61
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,28,10,0,73.684211,26.315789,0,0.657966,0.125371,0.308901,40.464257,78.334932,84.687138,6459.675116,-6374.987978,2.228609,169.99145,-167.762842,56.431163,1.485031,2565.916395,0.9,9,0.178571,5,0.821429,23,0.1,1,0.642857,0.9,0.75,0.835714,0.736842,0.083386,0.916614,0.263158,0.759085,0.736842,0.715976,0.852113,0.003,0,0,0,36191,61532,9978,'Number of leaves: 66\nSize of the tree: 131\n',131,66,66
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,20,18,0,52.631579,47.368421,0,0.388193,0.181205,0.373015,58.484965,94.59381,84.687138,8620.041584,-8535.354446,2.228609,226.8432,-224.614591,39.650222,1.043427,1802.88956,0.4,4,0.107143,3,0.892857,25,0.6,6,0.571429,0.4,0.470588,0.8,0.526316,0.142368,0.857632,0.473684,0.557128,0.526316,0.521082,0.79233,0.003,0,0.01,0,32343,61532,9978,'Number of leaves: 58\nSize of the tree: 115\n',115,58,58
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,30,8,0,78.947368,21.052632,0,0.729297,0.097877,0.287533,31.590268,72.916277,84.687138,7523.691201,-7439.004063,2.228609,197.991874,-195.763265,62.518741,1.64523,2842.717595,0.9,9,0.107143,3,0.892857,25,0.1,1,0.75,0.9,0.818182,0.8875,0.789474,0.062438,0.937562,0.210526,0.802162,0.789474,0.790165,0.857473,0.003,0,0,0,36191,61532,9978,'Number of leaves: 66\nSize of the tree: 131\n',131,66,66
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,21,16,0,56.756757,43.243243,0,0.439394,0.183493,0.380056,59.51817,96.918174,80.760991,5409.129704,-5328.368713,2.182729,146.192695,-144.009965,38.054098,1.028489,1726.355324,0.5,5,0.148148,4,0.851852,23,0.5,5,0.555556,0.5,0.526316,0.753704,0.567568,0.124364,0.875636,0.432432,0.58387,0.567568,0.573554,0.816459,0.003,0,0,0,32824,61705,9805,'Number of leaves: 59\nSize of the tree: 117\n',117,59,59
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,24,13,0,64.864865,35.135135,0,0.536609,0.159728,0.356172,51.809589,90.827358,80.760991,9681.011428,-9600.250437,2.182729,261.648958,-259.466228,44.407298,1.200197,2014.573467,1,10,0.222222,6,0.777778,21,0,0,0.625,1,0.769231,0.905556,0.648649,0.118764,0.881236,0.351351,0.652831,0.648649,0.623642,0.787755,0.003,0,0.01,0,34267,61705,9805,'Number of leaves: 62\nSize of the tree: 123\n',123,62,62
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,22,15,0,59.459459,40.540541,0,0.4689,0.186938,0.382377,60.635505,97.509839,80.760991,8617.649254,-8536.888263,2.182729,232.909439,-230.72671,39.380852,1.064347,1786.544605,0.5,5,0,0,1,27,0.5,5,1,0.5,0.666667,0.796296,0.594595,0.127673,0.872327,0.405405,0.677606,0.594595,0.598753,0.767302,0.003,0,0,0,34267,61705,9805,'Number of leaves: 62\nSize of the tree: 123\n',123,62,62
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,25,12,0,67.567568,32.432432,0,0.581132,0.13913,0.32827,45.151679,83.76081,80.671785,6462.604101,-6381.932316,2.180319,174.664976,-172.484657,49.692884,1.343051,2254.075399,0.727273,8,0.076923,2,0.923077,24,0.272727,3,0.8,0.727273,0.761905,0.877622,0.675676,0.084618,0.915382,0.324324,0.690541,0.675676,0.680566,0.866463,0.002,0.001,0.01,0,37153,61705,9805,'Number of leaves: 68\nSize of the tree: 135\n',135,68,68
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,17,20,0,45.945946,54.054054,0,0.281553,0.224305,0.438177,72.793284,111.804522,80.671785,16126.957564,-16046.285779,2.180319,435.863718,-433.683399,27.133004,0.733324,1230.756455,0.454545,5,0.346154,9,0.653846,17,0.545455,6,0.357143,0.454545,0.4,0.568182,0.459459,0.182953,0.817047,0.540541,0.444753,0.459459,0.421463,0.659787,0.003,0,0,0,34748,61705,9805,'Number of leaves: 63\nSize of the tree: 125\n',125,63,63
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,28,9,0,75.675676,24.324324,0,0.68134,0.120648,0.30246,39.153575,77.175113,80.671785,4318.746668,-4238.074883,2.180319,116.722883,-114.542564,54.733387,1.479281,2482.713255,0.636364,7,0.115385,3,0.884615,23,0.363636,4,0.7,0.636364,0.666667,0.795455,0.756757,0.086427,0.913573,0.243243,0.806564,0.756757,0.760859,0.864015,0.004,0,0,0,35229,61705,9805,'Number of leaves: 64\nSize of the tree: 127\n',127,64,64
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,24,14,0,63.157895,36.842105,0,0.517241,0.164181,0.362227,52.990411,91.858039,84.687138,7546.451352,-7461.764214,2.228609,198.590825,-196.362216,43.871254,1.154507,1994.819209,0.8,8,0.25,7,0.75,21,0.2,2,0.533333,0.8,0.64,0.828571,0.631579,0.12098,0.87902,0.368421,0.673684,0.631579,0.628486,0.806518,0.003,0,0,0,32824,61532,9978,'Number of leaves: 59\nSize of the tree: 117\n',117,59,59
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,29,9,0,76.315789,23.684211,0,0.69627,0.130923,0.305814,42.256018,77.552062,84.687138,8601.019195,-8516.332056,2.228609,226.34261,-224.114001,55.965674,1.472781,2544.750672,0.8,8,0.071429,2,0.928571,26,0.2,2,0.8,0.8,0.8,0.866071,0.763158,0.064464,0.935536,0.236842,0.775784,0.763158,0.755405,0.835754,0.003,0,0.01,0,31381,61532,9978,'Number of leaves: 56\nSize of the tree: 111\n',111,56,56
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,25,13,0,65.789474,34.210526,0,0.55814,0.169356,0.345933,54.660658,87.726072,84.687138,6470.716795,-6386.029656,2.228609,170.282021,-168.053412,44.803199,1.179032,2037.19462,0.7,7,0.071429,2,0.928571,26,0.3,3,0.777778,0.7,0.736842,0.866071,0.657895,0.098832,0.901168,0.342105,0.687719,0.657895,0.655067,0.820059,0.003,0,0,0,33786,61532,9978,'Number of leaves: 61\nSize of the tree: 121\n',121,61,61
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,25,13,0,65.789474,34.210526,0,0.554152,0.157922,0.353351,50.970328,89.607151,84.687138,11824.53032,-11739.843182,2.228609,311.171851,-308.943242,48.171187,1.267663,2190.336503,0.7,7,0.107143,3,0.892857,25,0.3,3,0.7,0.7,0.7,0.805357,0.657895,0.112657,0.887343,0.342105,0.72406,0.657895,0.625,0.765284,0.003,0,0.01,0,35710,61532,9978,'Number of leaves: 65\nSize of the tree: 129\n',129,65,65
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,23,14,0,62.162162,37.837838,0,0.511321,0.155066,0.355273,50.297491,90.598208,80.760991,6471.501135,-6390.740144,2.182729,174.905436,-172.722707,46.275362,1.250685,2099.319691,0.8,8,0.185185,5,0.814815,22,0.2,2,0.615385,0.8,0.695652,0.868519,0.621622,0.112554,0.887446,0.378378,0.691846,0.621622,0.6165,0.824447,0.008,0,0,0,32343,61705,9805,'Number of leaves: 58\nSize of the tree: 115\n',115,58,58
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,5,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,27,10,0,72.972973,27.027027,0,0.651601,0.114675,0.300407,37.196238,76.606789,80.760991,6455.854534,-6375.093544,2.182729,174.482555,-172.299826,54.832623,1.481963,2487.526861,0.9,9,0.074074,2,0.925926,25,0.1,1,0.818182,0.9,0.857143,0.912963,0.72973,0.072861,0.927139,0.27027,0.741079,0.72973,0.726414,0.875494,0.004,0,0,0,33305,61705,9805,'Number of leaves: 60\nSize of the tree: 119\n',119,60,60
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,5,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,22,15,0,59.459459,40.540541,0,0.461688,0.172667,0.383171,56.035373,97.769096,80.671785,8619.148411,-8538.476626,2.180319,232.949957,-230.769639,38.833894,1.049565,1761.510256,0.818182,9,0.153846,4,0.846154,22,0.181818,2,0.692308,0.818182,0.75,0.84965,0.594595,0.131692,0.868308,0.405405,0.582655,0.594595,0.563357,0.776082,0.003,0,0.01,0,32343,61705,9805,'Number of leaves: 58\nSize of the tree: 115\n',115,58,58
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,5,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,24,13,0,64.864865,35.135135,0,0.542776,0.159481,0.350705,51.756044,89.485323,80.671785,8612.148957,-8531.477172,2.180319,232.760783,-230.580464,45.549005,1.231054,2066.108573,0.727273,8,0.192308,5,0.807692,21,0.272727,3,0.615385,0.727273,0.666667,0.777972,0.648649,0.111071,0.888929,0.351351,0.715685,0.648649,0.636637,0.792286,0.003,0,0,0,33305,61705,9805,'Number of leaves: 60\nSize of the tree: 119\n',119,60,60
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,5,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,26,11,0,70.27027,29.72973,0,0.61127,0.141987,0.328037,46.078839,83.701259,80.671785,8605.488809,-8524.817024,2.180319,232.580779,-230.40046,50.271553,1.358691,2280.323916,0.636364,7,0.115385,3,0.884615,23,0.363636,4,0.7,0.636364,0.666667,0.699301,0.702703,0.098958,0.901042,0.297297,0.714114,0.702703,0.695669,0.798444,0.003,0,0,0,31862,61705,9805,'Number of leaves: 57\nSize of the tree: 113\n',113,57,57
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,5,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,18,19,0,48.648649,51.351351,0,0.336166,0.213202,0.414635,69.346672,106.067583,80.200029,12909.006209,-12828.80618,2.167568,348.89206,-346.724491,33.072936,0.893863,1499.240148,0.545455,6,0.153846,4,0.846154,22,0.454545,5,0.6,0.545455,0.571429,0.72028,0.486486,0.147872,0.852128,0.513514,0.525635,0.486486,0.492989,0.700965,0.002,0,0,0,32824,61705,9805,'Number of leaves: 59\nSize of the tree: 117\n',117,59,59
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,24,14,0,63.157895,36.842105,0,0.519856,0.143785,0.313346,46.705327,80.036406,82.616388,4321.526857,-4238.910469,2.174115,113.724391,-111.550275,50.207818,1.321258,2276.656281,0.636364,7,0.148148,4,0.851852,23,0.363636,4,0.636364,0.636364,0.636364,0.838384,0.631579,0.120664,0.879336,0.368421,0.646199,0.631579,0.633929,0.873856,0.003,0,0,0,33786,61532,9978,'Number of leaves: 61\nSize of the tree: 121\n',121,61,61
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,29,9,0,76.315789,23.684211,0,0.692169,0.119761,0.291175,38.672908,73.881287,84.597932,6456.155433,-6371.557501,2.226261,169.898827,-167.672566,58.591053,1.54187,2663.790087,0.909091,10,0.111111,3,0.888889,24,0.090909,1,0.769231,0.909091,0.833333,0.952862,0.763158,0.074417,0.925583,0.236842,0.767785,0.763158,0.759288,0.867989,0.003,0,0,0,34748,61532,9978,'Number of leaves: 63\nSize of the tree: 125\n',125,63,63
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,6,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,19,19,0,50,50,0,0.365554,0.194592,0.407219,62.837087,103.325838,84.597932,11837.154629,-11752.556697,2.226261,311.504069,-309.277808,38.117486,1.003092,1732.97757,0.363636,4,0.037037,1,0.962963,26,0.636364,7,0.8,0.363636,0.5,0.690236,0.5,0.134108,0.865892,0.5,0.563377,0.5,0.503093,0.74631,0.003,0,0.01,0,34748,61532,9978,'Number of leaves: 63\nSize of the tree: 125\n',125,63,63
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,6,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,28,10,0,73.684211,26.315789,0,0.661922,0.121269,0.304146,39.159624,77.172517,84.597932,7528.734523,-7444.136591,2.226261,198.124593,-195.898331,57.944033,1.524843,2634.373889,0.727273,8,0.037037,1,0.962963,26,0.272727,3,0.888889,0.727273,0.8,0.828283,0.736842,0.075177,0.924823,0.263158,0.75117,0.736842,0.738753,0.842762,0.003,0,0,0,37153,61532,9978,'Number of leaves: 68\nSize of the tree: 135\n',135,68,68
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,6,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,23,14,0,62.162162,37.837838,0,0.506667,0.164784,0.360502,53.247657,91.542651,82.270779,6476.137335,-6393.866555,2.223535,175.030739,-172.807204,44.734517,1.209041,2033.455749,0.8,8,0.222222,6,0.777778,21,0.2,2,0.571429,0.8,0.666667,0.864815,0.621622,0.117811,0.882189,0.378378,0.622158,0.621622,0.609256,0.808659,0.004,0,0.01,0,32824,61705,9805,'Number of leaves: 59\nSize of the tree: 117\n',117,59,59
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,6,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,30,7,0,81.081081,18.918919,0,0.753098,0.111207,0.277775,36.07116,70.835469,80.760991,5382.24148,-5301.480489,2.182729,145.465986,-143.283256,57.476833,1.553428,2607.483588,0.9,9,0.111111,3,0.888889,24,0.1,1,0.75,0.9,0.818182,0.872222,0.810811,0.061258,0.938742,0.189189,0.816817,0.810811,0.810473,0.876977,0.003,0,0,0,34748,61705,9805,'Number of leaves: 63\nSize of the tree: 125\n',125,63,63
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,6,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,25,12,0,67.567568,32.432432,0,0.572666,0.136687,0.322983,44.335944,82.363909,80.760991,5394.238194,-5313.477203,2.182729,145.790221,-143.607492,48.399112,1.308084,2195.665345,0.7,7,0.148148,4,0.851852,23,0.3,3,0.636364,0.7,0.666667,0.883333,0.675676,0.107604,0.892396,0.324324,0.638206,0.675676,0.655856,0.863444,0.003,0,0,0,34748,61705,9805,'Number of leaves: 63\nSize of the tree: 125\n',125,63,63
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,6,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,16,21,0,43.243243,56.756757,0,0.256459,0.214575,0.432967,69.599853,110.410791,80.760991,11841.1275,-11760.36651,2.182729,320.030473,-317.847744,31.268948,0.845107,1418.541437,0.3,3,0.222222,6,0.777778,21,0.7,7,0.333333,0.3,0.315789,0.694444,0.432432,0.187477,0.812523,0.567568,0.435551,0.432432,0.425521,0.718688,0.003,0,0,0,34748,61705,9805,'Number of leaves: 63\nSize of the tree: 125\n',125,63,63
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,6,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,18,19,0,48.648649,51.351351,0,0.325983,0.214463,0.414391,69.563511,105.673765,80.760991,8630.39776,-8549.636769,2.182729,233.253994,-231.071264,29.201233,0.789223,1324.737834,0.9,9,0.148148,4,0.851852,23,0.1,1,0.692308,0.9,0.782609,0.892593,0.486486,0.155288,0.844712,0.513514,0.450624,0.486486,0.46213,0.740393,0.003,0,0,0,32343,61705,9805,'Number of leaves: 58\nSize of the tree: 115\n',115,58,58
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,6,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,22,15,0,59.459459,40.540541,0,0.466346,0.182744,0.368992,59.275076,94.096649,80.760991,8617.248993,-8536.488002,2.182729,232.898621,-230.715892,39.23934,1.060523,1780.124811,0.6,6,0.111111,3,0.888889,24,0.4,4,0.666667,0.6,0.631579,0.72037,0.594595,0.126614,0.873386,0.405405,0.567568,0.594595,0.565292,0.782434,0.002,0,0,0,32343,61705,9805,'Number of leaves: 58\nSize of the tree: 115\n',115,58,58
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,7,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,26,12,0,68.421053,31.578947,0,0.591398,0.135369,0.332566,43.712954,84.383758,84.597932,8604.406074,-8519.808141,2.226261,226.431739,-224.205477,53.631695,1.41136,2438.317276,0.818182,9,0.111111,3,0.888889,24,0.181818,2,0.75,0.818182,0.782609,0.860269,0.684211,0.095618,0.904382,0.315789,0.692544,0.684211,0.6844,0.829531,0.003,0,0.01,0,36672,61532,9978,'Number of leaves: 67\nSize of the tree: 133\n',133,67,67
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,7,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,21,17,0,55.263158,44.736842,0,0.430837,0.184436,0.388704,59.557535,98.627999,84.597932,9691.166414,-9606.568482,2.226261,255.030695,-252.804434,41.293769,1.086678,1877.38448,0.545455,6,0.111111,3,0.888889,24,0.454545,5,0.666667,0.545455,0.6,0.717172,0.552632,0.117808,0.882192,0.447368,0.577068,0.552632,0.558,0.780292,0.003,0,0,0,31862,61532,9978,'Number of leaves: 57\nSize of the tree: 113\n',113,57,57
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,7,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,24,14,0,63.157895,36.842105,0,0.52669,0.149209,0.33614,48.182127,85.290495,84.597932,7536.348565,-7451.750632,2.226261,198.324962,-196.098701,50.122607,1.319016,2278.779721,0.727273,8,0.111111,3,0.888889,24,0.272727,3,0.727273,0.727273,0.727273,0.851852,0.631579,0.101591,0.898409,0.368421,0.660307,0.631579,0.63954,0.841623,0.002,0,0,0,30900,61532,9978,'Number of leaves: 55\nSize of the tree: 109\n',109,55,55
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,7,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,25,13,0,65.789474,34.210526,0,0.554554,0.138793,0.324339,44.91722,82.49971,84.126176,5391.875754,-5307.749578,2.213847,141.891467,-139.67762,51.670578,1.359752,2347.657775,0.727273,8,0.111111,3,0.888889,24,0.272727,3,0.727273,0.727273,0.727273,0.833333,0.657895,0.103232,0.896768,0.342105,0.669591,0.657895,0.660681,0.863209,0.003,0,0,0,35710,61532,9978,'Number of leaves: 65\nSize of the tree: 129\n',129,65,65
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,7,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,26,11,0,70.27027,29.72973,0,0.610899,0.141563,0.326893,45.917779,83.361037,80.760991,7532.706378,-7451.945387,2.182729,203.586659,-201.403929,49.116303,1.327468,2228.201339,0.7,7,0.074074,2,0.925926,25,0.3,3,0.777778,0.7,0.736842,0.792593,0.702703,0.091336,0.908664,0.297297,0.713077,0.702703,0.701834,0.834081,0.003,0,0,0,32824,61705,9805,'Number of leaves: 59\nSize of the tree: 117\n',117,59,59
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,7,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,30,7,0,81.081081,18.918919,0,0.751916,0.095247,0.275489,30.89463,70.252433,80.760991,7520.985852,-7440.224861,2.182729,203.269888,-201.087158,58.644724,1.584993,2660.465918,0.9,9,0.037037,1,0.962963,26,0.1,1,0.9,0.9,0.9,0.918519,0.810811,0.060108,0.939892,0.189189,0.818182,0.810811,0.809524,0.862858,0.004,0,0.01,0,35710,61705,9805,'Number of leaves: 65\nSize of the tree: 129\n',129,65,65
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,7,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,24,13,0,64.864865,35.135135,0,0.544076,0.161467,0.350939,52.373611,89.492854,80.760991,8613.017722,-8532.256732,2.182729,232.784263,-230.601533,45.519344,1.230253,2065.022348,0.8,8,0.074074,2,0.925926,25,0.2,2,0.8,0.8,0.8,0.935185,0.648649,0.109951,0.890049,0.351351,0.649468,0.648649,0.643372,0.79538,0.003,0,0,0,33305,61705,9805,'Number of leaves: 60\nSize of the tree: 119\n',119,60,60
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,7,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,25,12,0,67.567568,32.432432,0,0.575526,0.140101,0.327429,45.44328,83.497559,80.760991,8604.208879,-8523.447888,2.182729,232.546186,-230.363456,49.612495,1.340878,2250.711457,0.9,9,0.185185,5,0.814815,22,0.1,1,0.642857,0.9,0.75,0.844444,0.675676,0.101346,0.898654,0.324324,0.675097,0.675676,0.665165,0.81021,0.003,0,0.01,0,33786,61705,9805,'Number of leaves: 61\nSize of the tree: 121\n',121,61,61
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,7,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,24,13,0,64.864865,35.135135,0,0.540153,0.16148,0.357254,52.377798,91.103241,80.760991,9681.766588,-9601.005597,2.182729,261.669367,-259.486638,43.78728,1.18344,1986.445815,0.8,8,0.185185,5,0.814815,22,0.2,2,0.615385,0.8,0.695652,0.838889,0.648649,0.111356,0.888644,0.351351,0.665677,0.648649,0.643764,0.782885,0.002,0.001,0,0,30900,61705,9805,'Number of leaves: 55\nSize of the tree: 109\n',109,55,55
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,7,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,25,12,0,67.567568,32.432432,0,0.573487,0.148691,0.332982,48.229702,84.91384,80.760991,6466.153721,-6385.39273,2.182729,174.760911,-172.578182,47.822374,1.292497,2169.50118,0.7,7,0.148148,4,0.851852,23,0.3,3,0.636364,0.7,0.666667,0.809259,0.675676,0.108754,0.891246,0.324324,0.678598,0.675676,0.66426,0.823914,0.003,0,0,0,33305,61705,9805,'Number of leaves: 60\nSize of the tree: 119\n',119,60,60
