@relation pacman.pract1

@attribute pacman_x numeric
@attribute pacman_y numeric
@attribute num_fantasmas numeric
@attribute fantasma1_x numeric
@attribute fantasma1_y numeric
@attribute fantasma2_x numeric
@attribute fantasma2_y numeric
@attribute fantasma3_x numeric
@attribute fantasma3_y numeric
@attribute fantasma4_x numeric
@attribute fantasma4_y numeric
@attribute fantasma1_vivo {True,False}
@attribute fantasma2_vivo {True,False}
@attribute fantasma3_vivo {True,False}
@attribute fantasma4_vivo {True,False}
@attribute fantasma_cercano_x numeric
@attribute fantasma_cercano_y numeric
@attribute dif_puntuacion numeric
@attribute direccion_pacman {West, Stop, East, North, South}

@data
12, 3, 4, 16, 13, 15, 13, 16, 15, 16, 13, True, True, True, True, 3, 10, -1, North
12, 2, 4, 16, 13, 15, 13, 15, 15, 17, 13, True, True, True, True, 3, 11, -1, South
12, 3, 4, 16, 13, 16, 13, 15, 16, 16, 13, True, True, True, True, 4, 10, -1, North
11, 3, 4, 15, 13, 17, 13, 15, 16, 16, 13, True, True, True, True, 4, 10, -1, West
12, 3, 4, 14, 13, 17, 13, 15, 17, 15, 13, True, True, True, True, 2, 10, -1, East
11, 3, 4, 13, 13, 16, 13, 15, 16, 16, 13, True, True, True, True, 2, 10, -1, West
12, 3, 4, 12, 13, 15, 13, 15, 16, 15, 13, True, True, True, True, 0, 10, -1, East
12, 2, 4, 11, 13, 14, 13, 15, 15, 14, 13, True, True, True, True, -1, 11, -1, South
12, 3, 4, 12, 13, 14, 13, 16, 15, 14, 13, True, True, True, True, 0, 10, -1, North
11, 3, 4, 11, 13, 13, 13, 17, 15, 14, 13, True, True, True, True, 0, 10, -1, West
10, 3, 4, 11, 13, 14, 13, 16, 15, 13, 13, True, True, True, True, 1, 10, -1, West
11, 3, 4, 11, 13, 13, 13, 17, 15, 13, 13, True, True, True, True, 0, 10, -1, East
10, 3, 4, 10, 13, 13, 14, 17, 15, 13, 14, True, True, True, True, 0, 10, -1, West
11, 3, 4, 11, 13, 14, 14, 16, 15, 13, 15, True, True, True, True, 0, 10, -1, East
10, 3, 4, 11, 13, 13, 14, 16, 15, 13, 15, True, True, True, True, 1, 10, -1, West
11, 3, 4, 12, 13, 13, 15, 16, 15, 13, 14, True, True, True, True, 1, 10, -1, East
12, 3, 4, 12, 13, 14, 15, 17, 15, 14, 14, True, True, True, True, 0, 10, -1, East
12, 2, 4, 12, 13, 15, 15, 16, 15, 14, 15, True, True, True, True, 0, 11, -1, South
12, 3, 4, 11, 13, 14, 15, 16, 15, 14, 14, True, True, True, True, -1, 10, -1, North
11, 3, 4, 12, 13, 15, 15, 16, 15, 13, 14, True, True, True, True, 1, 10, -1, West
12, 3, 4, 13, 13, 16, 15, 16, 15, 13, 13, True, True, True, True, 1, 10, -1, East
11, 3, 4, 12, 13, 17, 15, 17, 15, 13, 14, True, True, True, True, 1, 10, -1, West
12, 3, 4, 12, 13, 17, 15, 17, 15, 13, 13, True, True, True, True, 0, 10, -1, East
11, 3, 4, 12, 13, 17, 15, 18, 15, 13, 14, True, True, True, True, 1, 10, -1, West
12, 3, 4, 12, 13, 16, 15, 17, 15, 13, 14, True, True, True, True, 0, 10, -1, East
11, 3, 4, 12, 13, 17, 15, 18, 15, 13, 15, True, True, True, True, 1, 10, -1, West
12, 3, 4, 11, 13, 16, 15, 17, 15, 13, 14, True, True, True, True, -1, 10, -1, East
11, 3, 4, 12, 13, 17, 15, 18, 15, 13, 15, True, True, True, True, 1, 10, -1, West
12, 3, 4, 13, 13, 18, 15, 17, 15, 14, 15, True, True, True, True, 1, 10, -1, East
12, 2, 4, 13, 13, 17, 15, 18, 15, 13, 15, True, True, True, True, 1, 11, -1, South
12, 3, 4, 12, 13, 18, 15, 17, 15, 12, 15, True, True, True, True, 0, 10, -1, North
12, 2, 4, 11, 13, 19, 15, 17, 15, 13, 15, True, True, True, True, -1, 11, -1, South
12, 3, 4, 10, 13, 19, 15, 16, 15, 13, 14, True, True, True, True, -2, 10, -1, North
11, 3, 4, 11, 13, 18, 15, 16, 15, 14, 14, True, True, True, True, 0, 10, -1, West
12, 3, 4, 12, 13, 18, 15, 16, 15, 13, 14, True, True, True, True, 0, 10, -1, East
11, 3, 4, 12, 13, 17, 15, 17, 15, 13, 14, True, True, True, True, 1, 10, -1, West
12, 3, 4, 12, 13, 16, 15, 18, 15, 13, 15, True, True, True, True, 0, 10, -1, East
12, 2, 4, 13, 13, 17, 15, 18, 15, 12, 15, True, True, True, True, 1, 11, -1, South
12, 3, 4, 14, 13, 18, 15, 18, 15, 12, 16, True, True, True, True, 2, 10, -1, North
11, 3, 4, 14, 13, 17, 15, 19, 15, 12, 16, True, True, True, True, 3, 10, -1, West
12, 3, 4, 14, 14, 17, 15, 19, 14, 12, 16, True, True, True, True, 0, 13, -1, East
11, 3, 4, 13, 14, 16, 15, 19, 13, 12, 15, True, True, True, True, 2, 11, -1, West
12, 3, 4, 13, 13, 17, 15, 19, 12, 12, 15, True, True, True, True, 1, 10, -1, East
12, 2, 4, 13, 14, 17, 15, 19, 12, 12, 15, True, True, True, True, 1, 12, -1, South
12, 3, 4, 13, 14, 16, 15, 19, 12, 11, 15, True, True, True, True, 1, 11, -1, North
12, 2, 4, 14, 14, 17, 15, 19, 12, 10, 15, True, True, True, True, 2, 12, -1, South
12, 3, 4, 14, 13, 17, 15, 19, 12, 10, 15, True, True, True, True, 2, 10, -1, North
12, 2, 4, 14, 14, 18, 15, 19, 11, 10, 15, True, True, True, True, 2, 12, -1, South
12, 3, 4, 14, 14, 18, 15, 19, 11, 10, 15, True, True, True, True, 2, 11, -1, North
11, 3, 4, 14, 15, 17, 15, 19, 11, 11, 15, True, True, True, True, 0, 12, -1, West
12, 3, 4, 13, 15, 17, 15, 19, 12, 11, 15, True, True, True, True, -1, 12, -1, East
11, 3, 4, 14, 15, 18, 15, 19, 13, 12, 15, True, True, True, True, 1, 12, -1, West
12, 3, 4, 13, 15, 18, 15, 19, 14, 11, 15, True, True, True, True, 1, 12, -1, East
12, 2, 4, 14, 15, 17, 15, 19, 14, 10, 15, True, True, True, True, 2, 13, -1, South
12, 3, 4, 15, 15, 18, 15, 19, 15, 10, 15, True, True, True, True, -2, 12, -1, North
11, 3, 4, 15, 16, 18, 15, 19, 14, 11, 15, True, True, True, True, 0, 12, -1, West
12, 3, 4, 15, 15, 19, 15, 19, 15, 11, 15, True, True, True, True, -1, 12, -1, East
11, 3, 4, 15, 15, 18, 15, 18, 15, 11, 15, True, True, True, True, 0, 12, -1, West
12, 3, 4, 16, 15, 19, 15, 18, 15, 10, 15, True, True, True, True, -2, 12, -1, East
11, 3, 4, 17, 15, 19, 15, 19, 15, 10, 15, True, True, True, True, -1, 12, -1, West
10, 3, 4, 16, 15, 19, 15, 19, 15, 11, 15, True, True, True, True, 1, 12, -1, West
11, 3, 4, 16, 15, 19, 15, 19, 15, 10, 15, True, True, True, True, -1, 12, -1, East
10, 3, 4, 17, 15, 18, 15, 19, 14, 11, 15, True, True, True, True, 1, 12, -1, West
11, 3, 4, 16, 15, 17, 15, 19, 13, 10, 15, True, True, True, True, -1, 12, -1, East
10, 3, 4, 17, 15, 17, 15, 19, 14, 9, 15, True, True, True, True, -1, 12, -1, West
9, 3, 4, 16, 15, 16, 15, 19, 13, 8, 15, True, True, True, True, -1, 12, 99, West
9, 4, 4, 17, 15, 16, 15, 19, 13, 8, 15, True, True, True, True, -1, 11, 99, North
9, 5, 4, 18, 15, 17, 15, 19, 14, 9, 15, True, True, True, True, 0, 10, 99, North
9, 6, 4, 18, 15, 18, 15, 19, 14, 10, 15, True, True, True, True, 1, 9, 99, North
10, 6, 4, 18, 15, 19, 15, 19, 14, 9, 15, True, True, True, True, -1, 9, 99, East
9, 6, 4, 17, 15, 18, 15, 19, 14, 8, 15, True, True, True, True, -1, 9, -1, West
8, 6, 4, 17, 15, 18, 15, 19, 15, 8, 15, True, True, True, True, 0, 9, 99, West
7, 6, 4, 18, 15, 17, 15, 19, 15, 8, 15, True, True, True, True, 1, 9, 99, West
8, 6, 4, 17, 15, 17, 15, 18, 15, 8, 15, True, True, True, True, 0, 9, -1, East
9, 6, 4, 18, 15, 16, 15, 19, 15, 8, 14, True, True, True, True, -1, 8, -1, East
8, 6, 4, 17, 15, 16, 15, 18, 15, 8, 15, True, True, True, True, 0, 9, -1, West
7, 6, 4, 18, 15, 17, 15, 17, 15, 9, 15, True, True, True, True, 2, 9, -1, West
8, 6, 4, 19, 15, 16, 15, 16, 15, 10, 15, True, True, True, True, 2, 9, -1, East
9, 6, 4, 19, 15, 16, 15, 17, 15, 11, 15, True, True, True, True, 2, 9, -1, East
10, 6, 4, 18, 15, 16, 15, 16, 15, 11, 15, True, True, True, True, 1, 9, -1, East
11, 6, 4, 17, 15, 16, 15, 17, 15, 12, 15, True, True, True, True, 1, 9, 99, East
12, 6, 4, 18, 15, 17, 15, 16, 15, 13, 15, True, True, True, True, 1, 9, 99, East
13, 6, 4, 19, 15, 18, 15, 17, 15, 14, 15, True, True, True, True, 1, 9, -1, East
14, 6, 4, 19, 15, 17, 15, 18, 15, 15, 15, True, True, True, True, 1, 9, -1, East
15, 6, 4, 19, 15, 16, 15, 17, 15, 15, 16, True, True, True, True, 0, 10, 99, East
15, 7, 4, 19, 14, 17, 15, 18, 15, 15, 15, True, True, True, True, 0, 8, 99, North
15, 8, 4, 19, 15, 16, 15, 19, 15, 16, 15, True, True, True, True, 1, 7, 99, North
15, 9, 4, 18, 15, 15, 15, 18, 15, 15, 15, True, True, True, True, 0, 6, 99, North
16, 9, 4, 17, 15, 14, 15, 19, 15, 15, 16, True, True, True, True, 1, 6, 99, East
17, 9, 4, 18, 15, 14, 14, 19, 15, 15, 17, True, True, True, True, 1, 6, 99, East
18, 9, 4, 19, 15, 14, 15, 18, 15, 15, 18, True, True, True, True, 0, 6, 99, East
17, 9, 4, 19, 14, 14, 15, 18, 15, 15, 18, True, True, True, True, 2, 5, -1, West
18, 9, 4, 19, 13, 13, 15, 18, 15, 15, 17, True, True, True, True, 1, 4, -1, East
19, 9, 4, 19, 12, 13, 15, 17, 15, 15, 17, True, True, True, True, 0, 3, 99, East
19, 10, 4, 19, 13, 13, 15, 17, 15, 15, 17, True, True, True, True, 0, 3, -1, North
19, 11, 4, 20, 13, 13, 15, 16, 15, 15, 17, True, True, True, True, 1, 2, -1, North
19, 12, 4, 20, 13, 12, 15, 15, 15, 15, 17, True, True, True, True, 1, 1, -1, North
19, 13, 4, 20, 13, 12, 15, 15, 16, 15, 16, True, True, True, True, 1, 0, -1, North
20, 13, 4, 2, 1, 12, 16, 15, 17, 15, 15, False, True, True, True, -5, 2, 199, East
19, 13, 4, 1, 1, 12, 15, 15, 18, 16, 15, False, True, True, True, -3, 2, -1, West
19, 14, 4, 1, 2, 12, 16, 15, 17, 15, 15, False, True, True, True, -4, 1, -1, North
19, 15, 4, 1, 1, 12, 15, 15, 18, 16, 15, False, True, True, True, -3, 0, -1, North
18, 15, 4, 2, 1, 13, 15, 15, 18, 16, 15, False, True, True, True, -2, 0, -1, West
17, 15, 4, 3, 1, 14, 15, 16, 18, 7, 1, False, True, True, False, -3, 0, 199, West
16, 15, 4, 4, 1, 15, 15, 16, 18, 8, 1, False, True, True, False, -1, 0, -1, West
15, 15, 4, 3, 1, 3, 1, 15, 18, 7, 1, False, False, True, False, 0, 3, 199, West
15, 16, 4, 2, 1, 3, 1, 15, 17, 6, 1, False, False, True, False, 0, 1, -1, North
14, 1, 4, 10, 13, 13, 13, 14, 13, 17, 13, True, True, True, True, 0, 12, 0, Stop
13, 1, 4, 11, 13, 14, 13, 15, 13, 17, 13, True, True, True, True, 1, 12, 99, West
14, 1, 4, 12, 13, 14, 14, 15, 13, 16, 13, True, True, True, True, 0, 13, -1, East
15, 1, 4, 12, 13, 14, 15, 16, 13, 15, 13, True, True, True, True, 0, 12, 99, East
15, 2, 4, 12, 13, 14, 15, 16, 13, 15, 13, True, True, True, True, 0, 11, 99, North
15, 3, 4, 13, 13, 14, 15, 17, 13, 15, 13, True, True, True, True, 0, 10, 99, North
15, 2, 4, 12, 13, 13, 15, 16, 13, 16, 13, True, True, True, True, 1, 11, -1, South
15, 3, 4, 11, 13, 12, 15, 15, 13, 15, 13, True, True, True, True, 0, 10, -1, North
16, 3, 4, 10, 13, 11, 15, 15, 13, 14, 13, True, True, True, True, -1, 10, 99, East
15, 3, 4, 11, 13, 10, 15, 14, 13, 14, 13, True, True, True, True, -1, 10, -1, West
16, 3, 4, 11, 13, 9, 15, 14, 13, 14, 14, True, True, True, True, -2, 10, -1, East
15, 3, 4, 10, 13, 8, 15, 15, 13, 14, 15, True, True, True, True, 0, 10, -1, West
16, 3, 4, 10, 13, 8, 15, 14, 13, 13, 15, True, True, True, True, -2, 10, -1, East
15, 3, 4, 11, 13, 8, 14, 13, 13, 12, 15, True, True, True, True, -2, 10, -1, West
16, 3, 4, 10, 13, 8, 13, 14, 13, 12, 16, True, True, True, True, -2, 10, -1, East
15, 3, 4, 11, 13, 7, 13, 14, 13, 12, 16, True, True, True, True, -1, 10, -1, West
16, 3, 4, 11, 13, 7, 13, 14, 14, 12, 16, True, True, True, True, -2, 11, -1, East
15, 3, 4, 10, 13, 6, 13, 14, 15, 12, 15, True, True, True, True, -1, 12, -1, West
16, 3, 4, 11, 13, 5, 13, 14, 14, 12, 16, True, True, True, True, -2, 11, -1, East
15, 3, 4, 10, 13, 4, 13, 14, 14, 12, 17, True, True, True, True, -1, 11, -1, West
16, 3, 4, 10, 13, 5, 13, 14, 15, 12, 16, True, True, True, True, -2, 12, -1, East
15, 3, 4, 11, 13, 5, 13, 14, 15, 12, 17, True, True, True, True, -1, 12, -1, West
15, 2, 4, 11, 13, 4, 13, 15, 15, 12, 17, True, True, True, True, 0, 13, -1, South
15, 3, 4, 10, 13, 5, 13, 15, 16, 12, 17, True, True, True, True, 0, 13, -1, North
15, 2, 4, 10, 13, 6, 13, 15, 16, 12, 18, True, True, True, True, 0, 14, -1, South
15, 3, 4, 11, 13, 6, 14, 15, 16, 12, 17, True, True, True, True, 0, 13, -1, North
15, 2, 4, 10, 13, 6, 13, 15, 17, 12, 17, True, True, True, True, 0, 15, -1, South
15, 3, 4, 11, 13, 6, 13, 15, 16, 12, 17, True, True, True, True, 0, 13, -1, North
15, 2, 4, 12, 13, 6, 12, 15, 16, 12, 16, True, True, True, True, -3, 11, -1, South
15, 3, 4, 11, 13, 6, 11, 15, 16, 12, 16, True, True, True, True, 0, 13, -1, North
16, 3, 4, 12, 13, 6, 10, 15, 16, 12, 17, True, True, True, True, -4, 10, -1, East
15, 3, 4, 12, 13, 6, 9, 15, 17, 12, 18, True, True, True, True, -3, 10, -1, West
16, 3, 4, 13, 13, 6, 10, 15, 16, 12, 18, True, True, True, True, -3, 10, -1, East
15, 3, 4, 14, 13, 6, 11, 15, 15, 12, 18, True, True, True, True, -1, 10, -1, West
15, 2, 4, 15, 13, 6, 10, 15, 16, 11, 18, True, True, True, True, 0, 11, -1, South
15, 3, 4, 16, 13, 6, 9, 15, 16, 12, 18, True, True, True, True, 1, 10, -1, North
16, 3, 4, 15, 13, 7, 9, 15, 15, 12, 17, True, True, True, True, -1, 10, -1, East
15, 3, 4, 16, 13, 6, 9, 16, 15, 12, 16, True, True, True, True, 1, 10, -1, West
16, 3, 4, 16, 13, 5, 9, 16, 15, 12, 15, True, True, True, True, 0, 10, -1, East
15, 3, 4, 16, 13, 5, 9, 16, 15, 11, 15, True, True, True, True, 1, 10, -1, West
16, 3, 4, 15, 13, 5, 9, 15, 15, 10, 15, True, True, True, True, -1, 10, -1, East
15, 3, 4, 16, 13, 5, 9, 16, 15, 10, 15, True, True, True, True, 1, 10, -1, West
16, 3, 4, 15, 13, 4, 9, 15, 15, 10, 15, True, True, True, True, -1, 10, -1, East
15, 3, 4, 16, 13, 5, 9, 16, 15, 11, 15, True, True, True, True, 1, 10, -1, West
16, 3, 4, 17, 13, 4, 9, 15, 15, 10, 15, True, True, True, True, 1, 10, -1, East
17, 3, 4, 16, 13, 3, 9, 16, 15, 11, 15, True, True, True, True, -1, 10, 99, East
16, 3, 4, 17, 13, 3, 9, 17, 15, 12, 15, True, True, True, True, 1, 10, -1, West
17, 3, 4, 17, 13, 2, 9, 16, 15, 11, 15, True, True, True, True, 0, 10, -1, East
18, 3, 4, 17, 13, 3, 9, 15, 15, 10, 15, True, True, True, True, -1, 10, 99, East
17, 3, 4, 17, 13, 2, 9, 15, 16, 11, 15, True, True, True, True, 0, 10, -1, West
16, 3, 4, 16, 13, 2, 9, 15, 15, 12, 15, True, True, True, True, 0, 10, -1, West
15, 3, 4, 17, 13, 2, 9, 16, 15, 12, 15, True, True, True, True, 2, 10, -1, West
16, 3, 4, 17, 13, 2, 9, 15, 15, 12, 15, True, True, True, True, 1, 10, -1, East
17, 3, 4, 17, 13, 1, 9, 16, 15, 11, 15, True, True, True, True, 0, 10, -1, East
16, 3, 4, 17, 13, 1, 8, 16, 15, 12, 15, True, True, True, True, 1, 10, -1, West
17, 3, 4, 17, 13, 1, 8, 15, 15, 12, 15, True, True, True, True, 0, 10, -1, East
16, 3, 4, 16, 13, 1, 7, 16, 15, 12, 16, True, True, True, True, 0, 10, -1, West
15, 3, 4, 17, 13, 1, 6, 17, 15, 12, 16, True, True, True, True, 2, 10, -1, West
16, 3, 4, 17, 13, 1, 7, 17, 15, 12, 15, True, True, True, True, 1, 10, -1, East
17, 3, 4, 16, 13, 1, 6, 17, 15, 12, 16, True, True, True, True, -1, 10, -1, East
16, 3, 4, 16, 13, 1, 6, 18, 15, 12, 17, True, True, True, True, 0, 10, -1, West
15, 3, 4, 15, 13, 1, 6, 18, 15, 12, 16, True, True, True, True, 0, 10, -1, West
16, 3, 4, 14, 13, 2, 6, 17, 15, 12, 15, True, True, True, True, -2, 10, -1, East
15, 3, 4, 14, 13, 2, 6, 16, 15, 12, 16, True, True, True, True, -1, 10, -1, West
16, 3, 4, 14, 13, 1, 6, 15, 15, 12, 15, True, True, True, True, -2, 10, -1, East
15, 3, 4, 14, 13, 1, 7, 14, 15, 12, 16, True, True, True, True, -1, 10, -1, West
15, 2, 4, 14, 13, 1, 6, 15, 15, 12, 16, True, True, True, True, -1, 11, -1, South
15, 3, 4, 13, 13, 1, 7, 15, 15, 12, 16, True, True, True, True, -2, 10, -1, North
15, 2, 4, 12, 13, 1, 8, 15, 15, 12, 15, True, True, True, True, 0, 13, -1, South
15, 3, 4, 13, 13, 1, 9, 15, 16, 12, 16, True, True, True, True, -2, 10, -1, North
15, 2, 4, 12, 13, 1, 9, 15, 16, 12, 16, True, True, True, True, -3, 11, -1, South
15, 3, 4, 11, 13, 1, 9, 15, 15, 12, 16, True, True, True, True, 0, 12, -1, North
15, 2, 4, 12, 13, 1, 9, 15, 16, 12, 16, True, True, True, True, -3, 11, -1, South
15, 3, 4, 13, 13, 2, 9, 15, 16, 12, 17, True, True, True, True, -2, 10, -1, North
15, 2, 4, 13, 14, 2, 9, 15, 15, 12, 18, True, True, True, True, 0, 13, -1, South
15, 3, 4, 14, 14, 2, 9, 16, 15, 12, 17, True, True, True, True, -1, 11, -1, North
15, 2, 4, 14, 15, 1, 9, 16, 15, 12, 18, True, True, True, True, -1, 13, -1, South
15, 3, 4, 13, 15, 1, 9, 16, 15, 12, 17, True, True, True, True, 1, 12, -1, North
16, 3, 4, 13, 14, 1, 9, 16, 15, 12, 17, True, True, True, True, 0, 12, -1, East
17, 3, 4, 13, 13, 1, 8, 16, 15, 12, 17, True, True, True, True, -1, 12, -1, East
16, 3, 4, 13, 14, 1, 9, 17, 15, 12, 17, True, True, True, True, 1, 12, -1, West
17, 3, 4, 14, 14, 2, 9, 17, 15, 12, 17, True, True, True, True, 0, 12, -1, East
18, 3, 4, 13, 14, 2, 9, 16, 15, 12, 18, True, True, True, True, -2, 12, -1, East
17, 3, 4, 13, 15, 3, 9, 15, 15, 12, 17, True, True, True, True, -2, 12, -1, West
16, 3, 4, 13, 14, 4, 9, 15, 15, 12, 18, True, True, True, True, -1, 12, -1, West
15, 3, 4, 14, 14, 5, 9, 16, 15, 12, 17, True, True, True, True, -1, 11, -1, West
16, 3, 4, 14, 14, 5, 9, 15, 15, 12, 17, True, True, True, True, -2, 11, -1, East
15, 3, 4, 14, 13, 4, 9, 15, 15, 12, 18, True, True, True, True, -1, 10, -1, West
15, 2, 4, 14, 14, 4, 9, 15, 16, 11, 18, True, True, True, True, -1, 12, -1, South
15, 3, 4, 14, 15, 4, 9, 15, 15, 10, 18, True, True, True, True, 0, 12, -1, North
15, 2, 4, 15, 15, 4, 9, 14, 15, 9, 18, True, True, True, True, 0, 13, -1, South
15, 3, 4, 15, 15, 4, 9, 14, 15, 9, 19, True, True, True, True, 0, 12, -1, North
16, 3, 4, 16, 15, 4, 9, 15, 15, 9, 20, True, True, True, True, 0, 12, -1, East
17, 3, 4, 16, 15, 3, 9, 14, 15, 9, 20, True, True, True, True, -1, 12, -1, East
16, 3, 4, 17, 15, 4, 9, 14, 14, 9, 19, True, True, True, True, 1, 12, -1, West
17, 3, 4, 17, 15, 5, 9, 13, 14, 9, 19, True, True, True, True, 0, 12, -1, East
18, 3, 4, 16, 15, 5, 9, 14, 14, 9, 19, True, True, True, True, -2, 12, -1, East
17, 3, 4, 17, 15, 6, 9, 14, 15, 9, 19, True, True, True, True, 0, 12, -1, West
18, 3, 4, 18, 15, 6, 10, 14, 14, 9, 20, True, True, True, True, 0, 12, -1, East
18, 4, 4, 17, 15, 6, 9, 13, 14, 9, 19, True, True, True, True, -1, 11, 99, North
18, 5, 4, 18, 15, 6, 8, 14, 14, 9, 19, True, True, True, True, 0, 10, 99, North
18, 6, 4, 19, 15, 6, 7, 13, 14, 9, 18, True, True, True, True, 1, 9, 99, North
19, 6, 4, 19, 15, 6, 6, 13, 13, 10, 18, True, True, True, True, 0, 9, 99, East
20, 6, 4, 19, 15, 6, 6, 13, 13, 9, 18, True, True, True, True, -1, 9, 99, East
19, 6, 4, 19, 14, 7, 6, 13, 13, 10, 18, True, True, True, True, 0, 8, -1, West
18, 6, 4, 19, 14, 8, 6, 13, 14, 10, 18, True, True, True, True, 1, 8, -1, West
19, 6, 4, 19, 15, 8, 6, 13, 13, 10, 18, True, True, True, True, 0, 9, -1, East
20, 6, 4, 18, 15, 9, 6, 13, 13, 11, 18, True, True, True, True, -2, 9, -1, East
19, 6, 4, 19, 15, 10, 6, 14, 13, 10, 18, True, True, True, True, 0, 9, -1, West
18, 6, 4, 19, 15, 10, 6, 14, 14, 11, 18, True, True, True, True, -8, 0, -1, West
17, 6, 4, 19, 14, 9, 6, 14, 13, 11, 18, True, True, True, True, -8, 0, 99, West
16, 6, 4, 19, 13, 8, 6, 15, 13, 11, 18, True, True, True, True, -8, 0, 99, West
15, 6, 4, 20, 13, 9, 6, 16, 13, 10, 18, True, True, True, True, -6, 0, 99, West
14, 6, 4, 21, 13, 10, 6, 15, 13, 10, 18, True, True, True, True, -4, 0, -1, West
13, 6, 4, 21, 12, 11, 6, 16, 13, 10, 18, True, True, True, True, -2, 0, -1, West
12, 6, 4, 21, 11, 10, 6, 16, 13, 11, 18, True, True, True, True, -2, 0, 99, West
11, 6, 4, 21, 12, 10, 6, 17, 13, 11, 18, True, True, True, True, -1, 0, 99, West
10, 6, 4, 21, 11, 4, 1, 17, 13, 12, 18, True, False, True, True, 7, 7, 299, West
11, 6, 4, 21, 10, 3, 1, 16, 13, 12, 18, True, False, True, True, 5, 7, -1, East
12, 6, 4, 21, 9, 4, 1, 17, 13, 12, 17, True, False, True, True, 0, 11, -1, East
12, 7, 4, 22, 9, 4, 1, 16, 13, 12, 16, True, False, True, True, 0, 9, 99, North
12, 8, 4, 22, 9, 3, 1, 15, 13, 12, 15, True, False, True, True, 3, 5, 99, North
12, 9, 4, 22, 9, 4, 1, 14, 13, 11, 15, True, False, True, True, 2, 4, 99, North
11, 9, 4, 22, 9, 4, 1, 13, 13, 10, 15, True, False, True, True, 2, 4, 99, West
12, 9, 4, 21, 9, 5, 1, 12, 13, 9, 15, True, False, True, True, 0, 4, -1, East
11, 9, 4, 21, 9, 5, 1, 13, 13, 8, 15, True, False, True, True, 2, 4, -1, West
12, 9, 4, 20, 9, 5, 1, 13, 14, 8, 15, True, False, True, True, 1, 5, -1, East
11, 9, 4, 20, 9, 6, 1, 13, 13, 8, 14, True, False, True, True, 2, 4, -1, West
12, 9, 4, 21, 9, 5, 1, 13, 13, 8, 13, True, False, True, True, 1, 4, -1, East
11, 9, 4, 22, 9, 4, 1, 14, 13, 7, 13, True, False, True, True, 3, 4, -1, West
12, 9, 4, 22, 9, 3, 1, 14, 13, 6, 13, True, False, True, True, 2, 4, -1, East
11, 9, 4, 21, 9, 3, 1, 14, 13, 7, 13, True, False, True, True, 3, 4, -1, West
12, 9, 4, 20, 9, 4, 1, 14, 13, 7, 13, True, False, True, True, 2, 4, -1, East
11, 9, 4, 20, 9, 5, 1, 13, 13, 7, 13, True, False, True, True, 2, 4, -1, West
12, 9, 4, 21, 9, 6, 1, 13, 14, 6, 13, True, False, True, True, 1, 5, -1, East
12, 8, 4, 21, 9, 7, 1, 14, 14, 6, 12, True, False, True, True, 2, 6, -1, South
12, 9, 4, 21, 8, 6, 1, 14, 15, 6, 11, True, False, True, True, 2, 6, -1, North
11, 9, 4, 21, 7, 5, 1, 14, 15, 6, 11, True, False, True, True, -5, 2, -1, West
10, 9, 4, 21, 7, 6, 1, 14, 15, 6, 12, True, False, True, True, -4, 3, 99, West
9, 9, 4, 21, 7, 7, 1, 13, 15, 6, 11, True, False, True, True, -3, 2, 99, West
8, 9, 4, 21, 8, 6, 1, 13, 14, 6, 12, True, False, True, True, -2, 3, 99, West
7, 9, 4, 21, 8, 7, 1, 13, 14, 6, 11, True, False, True, True, -1, 2, 99, West
6, 9, 4, 21, 9, 8, 1, 13, 15, 6, 11, True, False, True, True, 0, 2, 99, West
6, 10, 4, 21, 10, 7, 1, 14, 15, 7, 1, True, False, True, False, 8, 5, 299, North
6, 11, 4, 21, 11, 6, 1, 14, 14, 7, 1, True, False, True, False, 8, 3, 99, North
6, 12, 4, 21, 12, 6, 1, 14, 14, 7, 1, True, False, True, False, 8, 2, 99, North
6, 13, 4, 21, 11, 7, 1, 14, 15, 6, 1, True, False, True, False, 8, 2, 99, North
7, 13, 4, 21, 11, 6, 1, 14, 14, 5, 1, True, False, True, False, 7, 1, -1, East
8, 13, 4, 21, 10, 5, 1, 14, 14, 5, 1, True, False, True, False, 6, 1, -1, East
8, 14, 4, 21, 10, 5, 1, 14, 13, 6, 1, True, False, True, False, 6, -1, -1, North
8, 13, 4, 21, 9, 6, 1, 14, 13, 7, 1, True, False, True, False, 6, 0, -1, South
8, 14, 4, 21, 10, 5, 1, 13, 13, 7, 1, True, False, True, False, 5, -1, -1, North
8, 13, 4, 21, 9, 4, 1, 13, 14, 8, 1, True, False, True, False, 5, 1, -1, South
8, 14, 4, 22, 9, 4, 1, 13, 13, 9, 1, True, False, True, False, 5, -1, -1, North
8, 13, 4, 21, 9, 5, 1, 13, 14, 10, 1, True, False, True, False, 5, 1, -1, South
8, 14, 4, 21, 8, 5, 1, 14, 14, 9, 1, True, False, True, False, 6, 0, -1, North
8, 13, 4, 21, 9, 5, 1, 13, 14, 8, 1, True, False, True, False, 5, 1, -1, South
8, 14, 4, 20, 9, 4, 1, 13, 15, 7, 1, True, False, True, False, 5, 1, -1, North
8, 15, 4, 20, 9, 5, 1, 14, 15, 6, 1, True, False, True, False, 6, 0, -1, North
9, 15, 4, 21, 9, 5, 1, 14, 14, 6, 1, True, False, True, False, 5, -1, -1, East
10, 15, 4, 21, 10, 6, 1, 13, 14, 6, 1, True, False, True, False, 3, -1, -1, East
